"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.30362088502208e-34,0.683175535264769,0.538,0.253,1.21383627062048e-29,"6","Cd300ld"
4.9848488360327e-34,1.50571484825241,0.254,0.088,1.40597661420302e-29,"6","Cpne2"
5.6303269636985e-34,0.909124293482175,0.538,0.274,1.58803372011116e-29,"6","Pirb"
9.37679124660257e-34,1.13158759545301,0.372,0.159,2.64472397110425e-29,"6","Capn1"
1.28374739265801e-33,0.673071094091171,0.686,0.385,3.62080952099192e-29,"6","Adipor1"
3.42304482835829e-33,0.799788036412526,0.487,0.233,9.65469793838457e-29,"6","Slfn1"
3.7439026883379e-33,0.581399436447235,0.703,0.388,1.0559677532457e-28,"6","Sorl1"
4.17621092488658e-33,0.67716683662763,0.741,0.463,1.17790029136426e-28,"6","Arpc3"
5.39042214272196e-33,0.74447274757211,0.59,0.315,1.52036856535473e-28,"6","Myo1f"
6.33844927036647e-33,1.2296446363119,0.344,0.141,1.78775961670686e-28,"6","Ehd1"
2.17276875563907e-32,0.542985070425964,0.923,0.737,6.12829427528e-28,"6","H3f3a"
3.11904136489367e-32,1.50877418964534,0.256,0.092,8.79725616968258e-28,"6","Ap1s2"
1.41583624371236e-31,0.840073813813017,0.464,0.218,3.99336612539071e-27,"6","Nadk"
2.02497899750757e-31,0.873322036397155,0.504,0.255,5.7114532624701e-27,"6","Mrpl33"
2.90770521983122e-31,0.931462615823071,0.423,0.198,8.20118257253397e-27,"6","Lbr"
3.39057504779918e-31,0.430534657371779,0.936,0.649,9.5631169223176e-27,"6","Zfp36"
3.88472883583656e-31,1.12722394992909,0.271,0.1,1.0956877681477e-26,"6","Trp53inp1"
5.21765944337081e-31,0.962892542440496,0.415,0.19,1.47164084600274e-26,"6","Rin3"
9.65107292383767e-31,0.639784242355165,0.562,0.296,2.72208511816842e-26,"6","Cmtm6"
1.62202545276637e-30,0.786381891870305,0.442,0.205,4.57492278952754e-26,"6","Pilra"
1.65417926052944e-30,0.770209194630073,0.459,0.222,4.6656126043233e-26,"6","Cd84"
1.85386618026315e-30,1.10615129453308,0.318,0.129,5.22882956143221e-26,"6","Atp8b1"
4.02290370170889e-30,0.893871681332261,0.519,0.273,1.13465998906699e-25,"6","Tpm4"
4.88055870586988e-30,0.684584756479231,0.737,0.472,1.3765615829906e-25,"6","Arhgdib"
7.12817937570809e-30,0.546241247479369,0.771,0.468,2.01050299291847e-25,"6","Irf2bp2"
1.32244134108123e-29,0.702555269029624,0.468,0.226,3.7299458025196e-25,"6","Plbd1"
3.85866281439235e-29,0.573369548129666,0.662,0.376,1.08833584679936e-24,"6","Tpd52"
1.96544443194574e-28,1.04833620549014,0.261,0.098,5.54353602030297e-24,"6","Nbeal2"
3.35841323910627e-28,0.686545792521957,0.551,0.3,9.47240454089924e-24,"6","Sat1"
5.22744681196352e-28,1.35768413997737,0.288,0.12,1.47440137331431e-23,"6","Pnkp"
6.74098327505911e-28,1.21529811416331,0.25,0.095,1.90129433273042e-23,"6","Srpk2"
1.32099878926933e-27,0.965110876894081,0.321,0.139,3.72587708513414e-23,"6","Pgk1"
1.4592372987901e-27,0.580229859406391,0.865,0.613,4.11577880123748e-23,"6","Rac2"
1.63034558945173e-27,0.999827124508587,0.389,0.186,4.5983897350486e-23,"6","Nfkbiz"
3.62091837432676e-27,0.873743011548294,0.436,0.219,1.02128002747886e-22,"6","Snap23"
3.8593596440906e-27,1.33689930235994,0.261,0.103,1.08853238761575e-22,"6","Degs1"
5.08297208620773e-27,0.6305837597709,0.395,0.186,1.43365227691489e-22,"6","1110008F13Rik"
6.73278357124008e-27,1.0918839477764,0.274,0.11,1.89898160626826e-22,"6","G6pdx"
8.50940240892794e-27,0.725136743242875,0.404,0.192,2.40007694943812e-22,"6","Rnf130"
8.96935760339709e-27,1.09664492886311,0.419,0.219,2.52980731203815e-22,"6","Pten"
1.10687826411419e-26,0.362192386470305,0.6,0.317,3.12195014393407e-22,"6","Il1r2"
1.41144264580656e-26,0.674765603874003,0.647,0.399,3.98097398249741e-22,"6","H2-Q10"
1.63773228042217e-26,0.724420996413767,0.389,0.186,4.61922389693073e-22,"6","Lpcat2"
1.99614748112894e-26,0.87846208338441,0.308,0.132,5.63013397052418e-22,"6","Pgk1-rs7"
2.32053001495268e-26,0.521818760264933,0.767,0.497,6.54505490717404e-22,"6","Selplg"
2.62004513463685e-26,1.41650555875,0.265,0.108,7.38983730224325e-22,"6","Klra2"
3.13095039317119e-26,0.513035903951021,0.611,0.342,8.83084558393934e-22,"6","Fcgr3"
4.04655296598528e-26,1.14709032972177,0.282,0.116,1.14133026405615e-21,"6","Snx18"
4.99576046147264e-26,0.990016036668722,0.303,0.129,1.40905423815836e-21,"6","Igsf6"
6.91457008104609e-26,0.625975085399283,0.528,0.278,1.95025449135905e-21,"6","Gpsm3"
8.60969558019026e-26,0.470486800905813,0.87,0.604,2.42836463839266e-21,"6","Fxyd5"
1.78650135626573e-25,1.12651504960965,0.263,0.107,5.0388270753475e-21,"6","Rnf11"
1.79145039992913e-25,0.817756236409629,0.573,0.352,5.05278585300011e-21,"6","Myh9"
3.20333497604025e-25,0.783062198563819,0.378,0.179,9.03500629992153e-21,"6","Samsn1"
3.26949954201017e-25,0.988580834344489,0.301,0.129,9.22162345823968e-21,"6","Pilrb1"
5.20304985008068e-25,1.04421817889944,0.331,0.15,1.46752021021526e-20,"6","Glis3"
8.0513933857287e-25,0.935545553466367,0.395,0.199,2.27089550444478e-20,"6","Hipk1"
1.07177379229666e-24,1.13784796558446,0.276,0.116,3.02293798117272e-20,"6","Cd33"
1.16126683160558e-24,0.493200988138116,0.509,0.265,3.27535309854355e-20,"6","Tnfrsf1a"
1.28780508068061e-24,0.744262916698191,0.556,0.329,3.63225423005967e-20,"6","Map1lc3b"
1.52006363816218e-24,0.702234696307492,0.575,0.333,4.28733949143643e-20,"6","Shfm1"
2.08318370734626e-24,0.702645738945008,0.534,0.298,5.87561964657013e-20,"6","Fmnl1"
3.11664786388465e-24,0.767952302060231,0.429,0.217,8.79050530008666e-20,"6","Ptpre"
5.12737985798388e-24,0.928610747808247,0.308,0.137,1.44617748894435e-19,"6","Amfr"
6.11396616339337e-24,1.11231690621046,0.299,0.135,1.7244441563851e-19,"6","Cds2"
7.94893950100196e-24,0.791812969481057,0.436,0.227,2.2419983862576e-19,"6","Lasp1"
2.89411666655666e-23,0.455659546793454,0.868,0.643,8.16285605802306e-19,"6","Gnai2"
2.98261715476119e-23,0.373370454757005,0.996,0.944,8.41247168500393e-19,"6","Actb"
3.38461762697068e-23,0.978490636912899,0.291,0.13,9.5463140168708e-19,"6","Pbx1"
4.03954672316069e-23,0.568516294742499,0.624,0.373,1.13935415326747e-18,"6","Vasp"
5.57607435776324e-23,0.934962174524071,0.357,0.174,1.57273177260712e-18,"6","Sun2"
5.68850662905568e-23,0.584628110604065,0.611,0.376,1.60444329472515e-18,"6","Rbms1"
6.7320016899827e-23,1.01347078301192,0.28,0.121,1.89876107665962e-18,"6","Pilrb2"
7.35410343084576e-23,0.852280849631777,0.282,0.122,2.07422487267005e-18,"6","Tlr13"
1.20882141876606e-22,0.782694028957513,0.385,0.197,3.40948081162968e-18,"6","Rcsd1"
2.01486693671221e-22,0.742338712288186,0.455,0.251,5.68293219499678e-18,"6","Capza1"
3.1389115818369e-22,0.635290935778881,0.472,0.258,8.85330011657097e-18,"6","Atp6v1g1"
3.28966393398504e-22,0.513518870447466,0.498,0.272,9.27849712580481e-18,"6","Gsn"
3.38107169728669e-22,1.17630816014949,0.269,0.118,9.53631272219711e-18,"6","Gpr65"
5.26453175480907e-22,0.741006108088726,0.389,0.197,1.4848611814439e-17,"6","Ccnd3"
6.90782337424514e-22,0.838743589359463,0.284,0.127,1.94835158270584e-17,"6","Pdlim7"
7.33325980686483e-22,0.906118194757943,0.295,0.135,2.06834592852623e-17,"6","Hpcal1"
1.00368539772129e-21,0.952831425043821,0.278,0.123,2.8308946642729e-17,"6","Nol11"
1.86440016669075e-21,0.407366416317113,0.748,0.478,5.25854067015127e-17,"6","Ier2"
2.20336835675213e-21,0.722991560234169,0.376,0.191,6.21460045021937e-17,"6","Rab11fip1"
2.36233213146569e-21,0.759808122339741,0.357,0.18,6.66295777679897e-17,"6","Mapk3"
4.0169861302691e-21,0.432233496850443,0.744,0.478,1.1329909380424e-16,"6","Dazap2"
5.45768736171463e-21,0.590442291121663,0.464,0.252,1.53934072037161e-16,"6","Csf2ra"
5.73957791724503e-21,0.469479698538563,0.397,0.2,1.61884795155896e-16,"6","Themis2"
5.8217444651454e-21,0.971768547841988,0.348,0.175,1.64202302639426e-16,"6","Trim30b"
1.22076540926405e-20,1.0682771568619,0.256,0.114,3.44316883682926e-16,"6","Atp11b"
1.39648862961139e-20,0.653846554808301,0.579,0.359,3.93879617981891e-16,"6","Ostf1"
1.43237413814057e-20,0.732796583578278,0.321,0.155,4.04001125662547e-16,"6","Map4k2"
1.61095229815037e-20,0.54736921250833,0.419,0.223,4.54369095693312e-16,"6","Prkcd"
1.70684571122947e-20,0.517885313834752,0.498,0.274,4.81415832852271e-16,"6","Letm1"
1.80899889299509e-20,0.594314905220756,0.444,0.242,5.10228137769265e-16,"6","Klf3"
3.25074009114675e-20,0.763186780166548,0.284,0.13,9.16871242707942e-16,"6","Lrg1"
4.26384639855057e-20,0.554524104202078,0.47,0.265,1.20261787671119e-15,"6","Slc6a6"
4.87202395811713e-20,0.895607915898324,0.342,0.175,1.37415435738694e-15,"6","Sbno1"
4.90528398342264e-20,0.876901302757984,0.342,0.173,1.38353534752435e-15,"6","Atg3"
5.17732618053762e-20,0.899568936153965,0.278,0.128,1.46026484922064e-15,"6","Eaf2"
5.20759468755782e-20,0.430010160596485,0.846,0.62,1.46880208162568e-15,"6","Arpc2"
1.24755704806463e-19,0.741734373860763,0.331,0.166,3.51873465406628e-15,"6","Me3"
1.58698961025872e-19,0.78304105726853,0.333,0.166,4.47610419573472e-15,"6","Dock8"
1.60446692957644e-19,0.999798144233342,0.267,0.123,4.52539897487034e-15,"6","Flot1"
1.79539624359135e-19,0.740291272536273,0.323,0.157,5.06391510504939e-15,"6","Hist2h2aa1"
2.40269862547281e-19,0.963090585581154,0.267,0.124,6.77681147314606e-15,"6","Rab32"
4.42765998608686e-19,0.387503247264652,0.615,0.383,1.2488214990758e-14,"6","Flna"
5.12885497412048e-19,0.491817192120018,0.703,0.477,1.44659354545068e-14,"6","Rgs2"
5.62681704545537e-19,0.50192320003383,0.605,0.381,1.58704374767069e-14,"6","Ypel3"
9.08035245287023e-19,0.368574163237521,0.88,0.633,2.56111340933205e-14,"6","Arpc1b"
1.11096886253728e-18,0.801453175844794,0.34,0.177,3.13348767678639e-14,"6","Fes"
1.30207162738622e-18,0.314511289263498,0.662,0.424,3.67249302504283e-14,"6","Cd44"
1.4489805856427e-18,0.827886009238488,0.293,0.142,4.08684974180525e-14,"6","Arhgap15"
1.60462432858906e-18,0.695852542731099,0.31,0.15,4.52584291878544e-14,"6","Hist2h2aa2"
1.78158696294441e-18,0.573220386535868,0.427,0.235,5.02496602898471e-14,"6","Tgfbi"
1.92749886307958e-18,0.605661953186563,0.421,0.235,5.43651054331595e-14,"6","Mfsd4"
3.94662685275513e-18,1.0788391187431,0.25,0.116,1.11314610381958e-13,"6","Apobr"
5.17295841811931e-18,0.732540766744988,0.335,0.175,1.45903292183055e-13,"6","Glipr2"
5.83237445627386e-18,0.382475286146438,0.498,0.283,1.64502121539204e-13,"6","Ptgs2"
7.41138875112577e-18,0.445620438968311,0.528,0.317,2.09038219725502e-13,"6","Hcls1"
2.47840049550804e-17,0.630097870759806,0.412,0.238,6.99032859758042e-13,"6","Sh3glb1"
2.5563770010009e-17,0.705905745961888,0.357,0.191,7.21026133132305e-13,"6","Zfp300"
2.7472606115336e-17,0.403069316351973,0.624,0.394,7.74864855483053e-13,"6","Spi1"
5.3293254500225e-17,0.725947025931672,0.353,0.189,1.50313624317885e-12,"6","Phactr2"
6.12786552331658e-17,0.97588920996615,0.265,0.131,1.72836447085144e-12,"6","BC030499"
6.64679735774103e-17,0.617252391909952,0.385,0.212,1.87472919475086e-12,"6","Fam32a"
7.84263316502904e-17,0.812362064044169,0.265,0.128,2.21201468419644e-12,"6","Gng2"
1.1715839047949e-16,0.456145073815543,0.575,0.365,3.30445240347402e-12,"6","Pnrc1"
1.23568649638089e-16,0.445205360811897,0.697,0.482,3.48525376304229e-12,"6","Iqgap1"
1.35484137073879e-16,0.589086977761102,0.423,0.25,3.82133008616874e-12,"6","Ube2b"
2.24175474548304e-16,0.377174770062208,0.658,0.439,6.3228692596349e-12,"6","Ppp1r18"
2.88216839153726e-16,0.726865690040307,0.344,0.187,8.12915594833085e-12,"6","Lmo4"
3.72876432561626e-16,0.799777774539463,0.261,0.127,1.05169797804007e-11,"6","Notch2"
3.77941116579145e-16,0.616328314541188,0.391,0.224,1.06598291931148e-11,"6","Adat1"
6.4917132418578e-16,0.469161847726744,0.442,0.258,1.83098771986599e-11,"6","Picalm"
6.69673448322649e-16,0.606142184509036,0.361,0.198,1.88881396099403e-11,"6","Hist1h1c"
1.24833631469062e-15,0.739082481418036,0.338,0.187,3.52093257558488e-11,"6","Rab27a"
1.71436734479401e-15,0.557985108318168,0.378,0.212,4.8353730959915e-11,"6","Per1"
1.93407568932022e-15,0.8945475120688,0.316,0.174,5.45506048172767e-11,"6","Rab8b"
1.93953025627365e-15,0.67209493298796,0.329,0.179,5.47044508781983e-11,"6","1110007C09Rik"
2.38114776096804e-15,0.931840165656468,0.312,0.172,6.71602725981037e-11,"6","Riok3"
2.7949447470125e-15,0.453933694667732,0.521,0.332,7.88314165894875e-11,"6","Cmip"
2.82128002178494e-15,0.431150521499657,0.496,0.31,7.95742030144441e-11,"6","Cdc42se1"
3.22344032223295e-15,0.605444052517304,0.342,0.186,9.09171342885805e-11,"6","Arrdc3"
3.67270995068867e-15,0.697176847698479,0.297,0.158,1.03588784159174e-10,"6","Osbpl9"
4.51189155061655e-15,0.813135638394514,0.25,0.122,1.2725790118514e-10,"6","Gm5150"
4.70425881106206e-15,0.435020951465635,0.509,0.317,1.32683619766005e-10,"6","Rab7"
8.72987235204687e-15,0.300834538568548,0.504,0.311,2.46226049689482e-10,"6","Clec7a"
1.07774309571435e-14,0.614109070513575,0.321,0.177,3.03977440146233e-10,"6","Creg1"
1.25853421264036e-14,0.57937492143137,0.276,0.143,3.54969574675215e-10,"6","Map2k3"
1.40194746550837e-14,0.439332190789104,0.455,0.275,3.95419282646637e-10,"6","Pla2g7"
1.77701621951873e-14,0.638024664627887,0.348,0.2,5.01207424715256e-10,"6","Tirap"
2.12006866669663e-14,0.406452359597961,0.65,0.455,5.97965367441785e-10,"6","Actr3"
2.26604552374873e-14,0.30179988626513,0.763,0.565,6.3913813997333e-10,"6","Samhd1"
2.7796475482219e-14,0.490707400926784,0.459,0.289,7.83999590975986e-10,"6","Ddx3x"
3.66602084964087e-14,0.975044423195175,0.256,0.137,1.03400118064121e-09,"6","Lrrfip1"
8.1915936217287e-14,0.276162633721098,0.545,0.345,2.31043898100858e-09,"6","Cd300lf"
8.47575288846763e-14,0.610430363300484,0.474,0.314,2.39058610219229e-09,"6","Slc22a15"
1.00148158168457e-13,0.440474354038125,0.429,0.264,2.82467880114134e-09,"6","Lyn"
1.06079067541899e-13,0.554715381325961,0.372,0.219,2.99196010001927e-09,"6","Arrb2"
1.39140026620106e-13,0.481012254462427,0.382,0.219,3.92444445082008e-09,"6","Cdc27"
1.6311019263826e-13,0.660456999300082,0.278,0.148,4.60052298336211e-09,"6","Nlrp3"
2.51414605966233e-13,0.747717628801493,0.37,0.224,7.09114896127761e-09,"6","Rtn3"
3.0880952161859e-13,0.479606587853407,0.442,0.278,8.70997255725233e-09,"6","Spc24"
3.09949043639787e-13,0.383632090855753,0.669,0.48,8.74211277586018e-09,"6","Cdc42"
3.58844369386134e-13,0.476617121227555,0.293,0.159,1.01212054385359e-08,"6","Ppp1r2"
4.62981939687459e-13,0.587275471656063,0.265,0.139,1.30584056088848e-08,"6","Gnai3"
5.05083698634115e-13,0.345222332890166,0.47,0.288,1.42458857199752e-08,"6","Sirpa"
7.50451334841285e-13,0.617478988795567,0.385,0.236,2.11664798991984e-08,"6","Nisch"
8.38797891896605e-13,0.297942908926774,0.423,0.258,2.36582945409438e-08,"6","Diap1"
9.75340211396128e-13,0.391064841663722,0.427,0.262,2.75094706624278e-08,"6","Cpne8"
1.05229418917899e-12,0.550582200508251,0.299,0.169,2.96799576057935e-08,"6","Dennd5a"
1.13856570795938e-12,0.517272859266856,0.404,0.251,3.21132457929944e-08,"6","Ncor1"
1.56185474489677e-12,0.387599261470124,0.363,0.212,4.40521130798133e-08,"6","March7"
1.72111434219181e-12,0.806162743051782,0.25,0.134,4.854403002152e-08,"6","Gm4735"
1.73423353742549e-12,0.364020887540193,0.513,0.332,4.89140569230859e-08,"6","Ssh2"
1.9086710191972e-12,0.543117755851007,0.299,0.169,5.38340660964572e-08,"6","Skap2"
2.08645344810473e-12,0.410494056906264,0.588,0.42,5.8848419503794e-08,"6","Gm8822"
4.3858150888592e-12,0.390835526075164,0.389,0.237,1.23701914581274e-07,"6","Emilin2"
5.7318734521314e-12,0.563466244948851,0.31,0.177,1.61667490717366e-07,"6","Clk1"
5.73904937993129e-12,0.724747117657163,0.286,0.159,1.61869887760962e-07,"6","Hcst"
5.9570673229157e-12,0.34819825762249,0.389,0.228,1.68019083842837e-07,"6","Mydgf"
6.15129278338125e-12,0.395340159050207,0.63,0.451,1.73497212955268e-07,"6","Armt1"
7.27871137396438e-12,0.66054000956029,0.265,0.147,2.05296054302665e-07,"6","Milr1"
8.34128617396134e-12,0.393126223165864,0.432,0.277,2.3526597653658e-07,"6","Ptbp3"
9.78471752619697e-12,0.458103582308488,0.269,0.145,2.75977957826385e-07,"6","Ltbp1"
1.09922314184357e-11,0.502801032346971,0.316,0.184,3.10035887156979e-07,"6","Nfam1"
1.3370679319378e-11,0.39816698853007,0.566,0.393,3.77120010203056e-07,"6","Gm14807"
1.70459258342866e-11,0.277393612646816,0.66,0.479,4.80780338156053e-07,"6","Cyba"
2.01555933683335e-11,0.515356643034963,0.318,0.19,5.68488510953847e-07,"6","Ccnl1"
2.17960043322196e-11,0.283573189595661,0.455,0.287,6.14756302190254e-07,"6","Fgr"
3.30003311120648e-11,0.478560973285486,0.335,0.204,9.30774339015787e-07,"6","Atp6v1b2"
4.90806355876214e-11,0.461899857504736,0.571,0.412,1.38431932674886e-06,"6","Mrpl43"
5.84126804388646e-11,0.515776408640096,0.271,0.151,1.64752965177817e-06,"6","Gm6480"
8.36432118728757e-11,0.311437289622034,0.692,0.519,2.35915679087446e-06,"6","Gm7609"
8.54912146367903e-11,0.413509973667045,0.402,0.256,2.41127970883067e-06,"6","2810474O19Rik"
1.0379762993783e-10,0.354339806751805,0.466,0.306,2.92761215239648e-06,"6","Mpeg1"
1.76525447613822e-10,0.372808138232442,0.353,0.216,4.97890024994785e-06,"6","Adamts13"
2.18440889514638e-10,0.439114054753381,0.391,0.254,6.16112528876038e-06,"6","Slfn2"
2.4317507297169e-10,0.335788474902857,0.618,0.449,6.85875293316653e-06,"6","Cytip"
2.47898344883711e-10,0.566415880500684,0.271,0.156,6.99197281744506e-06,"6","Sik2"
2.65274820115853e-10,0.480752018756037,0.34,0.21,7.48207630136763e-06,"6","Glrx2"
2.92156538351636e-10,0.491931299435402,0.265,0.153,8.2402751642079e-06,"6","Tnrc18"
3.16500657403e-10,0.254528899689199,0.545,0.366,8.92690104205162e-06,"6","Limd2"
3.91419605320533e-10,0.501781828861394,0.34,0.215,1.10399899680656e-05,"6","Fyb"
3.97878388052864e-10,0.391915125779958,0.333,0.202,1.1222159935031e-05,"6","Akna"
4.23557238728825e-10,0.600810426390646,0.282,0.171,1.19464319183465e-05,"6","D1Ertd622e"
6.3350352462389e-10,0.359391299256932,0.387,0.247,1.78679669120168e-05,"6","Il17ra"
6.33835497835564e-10,0.330192920819107,0.25,0.141,1.78773302164521e-05,"6","Tmem189"
7.30731419798093e-10,0.383023393733644,0.494,0.345,2.06102796954052e-05,"6","Actr2"
1.08165629467603e-09,0.454747758202195,0.327,0.204,3.05081157913374e-05,"6","Gm4760"
1.18668113476995e-09,0.321618130197778,0.579,0.434,3.34703414061863e-05,"6","Eno1"
1.20870359204592e-09,0.387866743617552,0.327,0.204,3.40914848136552e-05,"6","Ppp3ca"
1.49410648925838e-09,0.338370979122991,0.451,0.303,4.21412735295326e-05,"6","Hmha1"
1.5959718464568e-09,0.320694180864034,0.35,0.223,4.50143859293141e-05,"6","Gpcpd1"
1.62446581028353e-09,0.320097578582546,0.487,0.333,4.5818058179047e-05,"6","Pbxip1"
2.99056096640511e-09,0.541615981440547,0.25,0.15,8.4348772057456e-05,"6","Pag1"
3.46840305247337e-09,0.329228092048863,0.442,0.301,9.78263080950115e-05,"6","Pde4b"
5.37212550150581e-09,0.58642559442073,0.25,0.149,0.000151520799769971,"6","Cers2"
5.46775229998326e-09,0.2794013944967,0.274,0.163,0.000154217953621028,"6","Gm10480"
6.10256239034918e-09,0.4746128367246,0.301,0.184,0.000172122772219799,"6","Slco2a1"
6.62725549839275e-09,0.583497256912683,0.263,0.16,0.000186921741332167,"6","Sema4a"
1.0716252486363e-08,0.351487354455422,0.404,0.274,0.000302251901377867,"6","Tsc22d4"
1.3765695983637e-08,0.278610673641527,0.308,0.191,0.000388261455218482,"6","Tspan13"
1.39840283209739e-08,0.32838465708428,0.282,0.173,0.00039441951879307,"6","Rnf167"
1.65206393640346e-08,0.273601310987351,0.553,0.416,0.000465964633262597,"6","Eno1b"
1.76498997357145e-08,0.612644788443318,0.316,0.21,0.000497815422045826,"6","Slc38a2"
4.81750804495636e-08,0.389209728112668,0.278,0.176,0.00135877814407994,"6","Stat6"
7.10657814928757e-08,0.44083599419588,0.25,0.153,0.00200441036700656,"6","Cyfip2"
7.14812024629679e-08,0.564662599255248,0.263,0.168,0.00201612731546801,"6","Cd164"
1.18303748595462e-07,0.308163591339709,0.376,0.257,0.00333675722913499,"6","D8Ertd738e"
1.32971690749196e-07,0.271571538423125,0.613,0.48,0.00375046653758107,"6","Lrrc58"
1.34010137129941e-07,0.280359349977659,0.509,0.365,0.00377975591774999,"6","Gm4750"
1.34010137129941e-07,0.280359349977659,0.509,0.365,0.00377975591774999,"6","Gm8464"
1.41700696453788e-07,0.254065015213401,0.331,0.221,0.00399666814347909,"6","Bnip3l"
1.49432441593648e-07,0.567740643308172,0.293,0.192,0.00421474201514885,"6","Acta1"
1.93370393977088e-07,0.431496102197853,0.325,0.219,0.00545401196212378,"6","Ppp2r5a"
2.12681566811629e-07,0.50380300585043,0.271,0.177,0.00599868359192201,"6","Rchy1"
2.94238173730328e-07,0.270543132373622,0.331,0.222,0.00829898769006391,"6","Wipf1"
2.97447079314091e-07,0.544649322871424,0.286,0.192,0.00838949487205394,"6","Rsrp1"
4.41023386691021e-07,0.283653364586135,0.6,0.461,0.0124390646216203,"6","Ankle2"
4.85859663482988e-07,0.283263150854078,0.453,0.33,0.0137036718085377,"6","Rap1b"
4.90531876367432e-07,0.297274947344448,0.325,0.217,0.0138354515729434,"6","Ifitm1"
5.00362232187157e-07,0.321417292331756,0.34,0.231,0.0141127167588388,"6","Sirpb1c"
5.40493390876471e-07,0.367805672537319,0.421,0.305,0.0152446160896709,"6","Tln1"
6.7919847085837e-07,0.329889425038053,0.472,0.349,0.0191567928705603,"6","Acox2"
7.2687064275589e-07,0.307240201537684,0.252,0.159,0.0205013864789299,"6","Pnpla2"
7.4338660953321e-07,0.262417364124346,0.312,0.209,0.0209672193218842,"6","Ppp1cc"
9.53954522507261e-07,0.583689949706953,0.269,0.176,0.0269062873073173,"6","Trf"
1.34540101675069e-06,0.344377140467724,0.333,0.231,0.0379470356774532,"6","Mcm8"
1.36428112897919e-06,0.264706619225416,0.353,0.246,0.0384795492428581,"6","Sf3b1"
1.63040587256812e-06,0.296948451190639,0.271,0.179,0.0459855976357838,"6","Atxn7l3b"
1.76661896942733e-06,0.295583867106292,0.303,0.209,0.0498274880326977,"6","Tprgl"
2.23516657341773e-06,0.306215915283598,0.513,0.387,0.063042873203247,"6","Irf9"
2.88410297812838e-06,0.388803623964405,0.252,0.163,0.0813461244981108,"6","Pcgf2"
3.89514756791287e-06,0.40803913786203,0.299,0.21,0.109862637152983,"6","Tmed10"
4.96283712828802e-06,0.357517649563587,0.261,0.174,0.139976821203364,"6","Gm29666"
6.22471652294599e-06,0.36354417312086,0.306,0.213,0.175568129529692,"6","Bin2"
6.93306425224959e-06,0.397433900957206,0.254,0.173,0.1955470772347,"6","Mpc1"
7.10579843272934e-06,0.315362723390895,0.308,0.219,0.200419044795131,"6","Wdr1"
7.12277885058466e-06,0.256180386771086,0.581,0.458,0.20089797748074,"6","Hsd3b2"
7.5796534124646e-06,0.291071077804952,0.462,0.353,0.213784124498564,"6","Gm11444"
8.78153343688367e-06,0.290018990780419,0.308,0.216,0.247683150587304,"6","Pak2"
8.8307678591082e-06,0.338116104217124,0.297,0.206,0.249071807466147,"6","RP23-32E20.1"
9.90177973954473e-06,0.313513428197745,0.276,0.187,0.279279697553859,"6","Gm16181"
1.11588649712858e-05,0.499273967597122,0.269,0.186,0.314735786515115,"6","Dnaja1"
1.28722894443556e-05,0.278283582590501,0.31,0.219,0.363062923778049,"6","Vamp8"
1.29802555447078e-05,0.26469213123604,0.528,0.412,0.366108107638483,"6","Gnb2"
1.55266325674831e-05,0.318816328934459,0.265,0.181,0.43792867156586,"6","Gm37102"
2.17212028886062e-05,0.426277616217121,0.263,0.182,0.612646527473139,"6","Prex1"
2.96132166956888e-05,0.283494599704928,0.25,0.171,0.835240776901903,"6","Tgoln1"
3.76933721144242e-05,0.302429533262932,0.274,0.192,1,"6","Trpv2"
4.6472267951348e-05,0.275692944123872,0.31,0.223,1,"6","Wdr26"
5.00026770541672e-05,0.369244053623198,0.278,0.195,1,"6","Spop"
5.37574817806516e-05,0.348713321390485,0.267,0.186,1,"6","Cdkn1b"
7.9579822541149e-05,0.253588654388942,0.372,0.28,1,"6","Mme"
9.05880038834753e-05,0.3079858989517,0.276,0.196,1,"6","Supt4a"
0.000176944512029568,0.261116980452708,0.25,0.178,1,"6","Baz2b"
0.00028699915648753,0.347940638978041,0.259,0.187,1,"6","Vmn1r58"
0.000892983502655114,0.283022376611673,0.276,0.21,1,"6","Ppp2ca"
0.00100136649035531,0.329295857679794,0.263,0.198,1,"6","Gapdh"
0,4.53723857388219,0.881,0.142,0,"7","Cstb"
0,5.20944841327142,0.807,0.07,0,"7","Ccl3"
0,4.10738184014766,0.874,0.152,0,"7","Cd63"
0,4.24828903857332,0.738,0.089,0,"7","Cd63-ps"
0,4.82961046399204,0.501,0.041,0,"7","Fnip2"
0,7.17655363779244,0.403,0.008,0,"7","Rab15"
1.53472451950391e-293,4.90595782570668,0.28,0.015,4.32869050726079e-289,"7","Mreg"
1.7918329853024e-291,4.45669790472627,0.343,0.025,5.05386493504543e-287,"7","Slc31a2"
1.75867067876078e-288,3.062060560366,0.861,0.217,4.96033064944479e-284,"7","Ctsb"
8.58703346795388e-271,3.43781567835684,0.72,0.149,2.42197278963639e-266,"7","Hcar2"
7.10571599887401e-260,3.12830771952633,0.974,0.428,2.00416719748241e-255,"7","Atp6v0c"
2.59368307668115e-258,3.49011909717924,0.59,0.098,7.3154831177792e-254,"7","Gns"
3.43885331351006e-257,3.07256253887663,0.948,0.368,9.69928577075513e-253,"7","RP23-27H19.7"
1.62604282709048e-234,3.71635355988838,0.39,0.043,4.5862537938087e-230,"7","Atp6v1c1"
